rev_id,article_quality
1245991710,Start
1250249725,Start
1218714079,FA
1248954943,Stub
1248954916,Stub
1231356478,Stub
1245814781,C
1243509908,C
1247415858,C
1243142013,Start
1244988990,C
1232294802,Stub
1246010239,Start
1244658832,Stub
1245164378,Stub
1243510011,Start
1244648017,Stub
1245826892,Stub
1113279955,Stub
1211054837,Start
1244980218,Start
1245828982,C
1243509941,Stub
1244691414,Start
1246344358,Stub
1243509816,Start
1245816512,Start
1240947752,GA
1244980528,Start
1244979778,Start
1244821309,Start
1247714127,Start
1247633212,Stub
1244654673,Stub
1211911394,Stub
1224853051,Start
1221346251,C
1244657766,Start
1243509983,Start
1246061449,Start
1246061451,Stub
1241910337,Start
1246061568,Stub
1204147143,Start
1243509994,Start
1246061443,Stub
1248529408,C
1246061479,Stub
1248539098,GA
1243509989,Start
1230029811,Start
1232395184,Start
1165541969,Start
1243509853,Start
1242849928,Start
1246508330,Start
1105779636,C
1162972455,Stub
1246791873,C
1195335279,Start
1231810366,Start
1246061554,Start
1236139483,Stub
1250259527,C
1183288122,Start
1212847346,C
1214516423,Start
1078977025,Stub
1245284558,Start
1221862976,C
1230885276,Start
1246061448,Stub
1098123156,Stub
1221993646,Stub
1067021356,Stub
1196134416,C
1243509662,C
1246061508,Start
1237602556,Start
1246061536,Start
1216381889,C
1243509672,Start
1242725015,Stub
1242155530,C
1223024525,GA
1236248215,Stub
1210320561,Start
1148774732,Stub
1246061978,Start
1250433759,Stub
1124729923,Start
1246080777,Stub
1246061815,Stub
1181754924,Stub
1248823634,B
1246061231,Stub
1193550529,Start
1153745409,Start
1194993707,Start
1231413918,Start
1246061725,Start
719237570,Stub
1184861542,C
1135112440,C
1223318034,Start
1136321695,Start
1246061901,Stub
1177427366,Start
1230055387,Stub
1246061835,Start
1100826472,Start
1236683996,C
1246062175,Stub
1246061999,Stub
1246061969,Stub
1240333323,Stub
1246062159,Start
1066949136,Stub
1088262691,Stub
1158538555,Start
1244078213,Start
1194326055,Start
1096575212,Stub
1102384062,Stub
1246512360,Start
1246064219,Start
1150187649,Stub
1144498570,Stub
1126791350,Stub
1235201670,C
1163303303,Start
1208543374,Stub
1246062168,Stub
1236659237,Stub
1246061235,Stub
1246448259,GA
1246061703,Stub
1109584326,Start
1246062311,Stub
1231599786,Stub
1246310480,Start
1246062575,Start
1246062201,Stub
1246062537,Stub
1244258893,C
1099442981,Start
1246061286,Stub
1246062192,Start
1246062483,Stub
1177306319,Stub
999136727,Stub
1239031575,C
1178760998,Stub
1246274026,Start
1245954425,C
1246062448,Start
1200040003,Stub
1246062218,Stub
1197023736,Start
1231599424,Stub
1246062464,Stub
1144206134,Start
1099165153,Stub
1186390542,C
1241558959,Stub
1246061278,Start
1250441847,Stub
1095169588,C
1246062499,Start
1022602552,Stub
1235702914,C
1246062471,Stub
1248810515,Stub
1246062297,Start
1244706167,GA
1246061256,Start
1246062468,Stub
1213643747,B
1234809644,GA
1147726394,Stub
1142425714,Start
1200647898,Start
1246062254,Start
1138169422,Stub
1196232480,Stub
1177252018,Stub
1216249052,C
1218536702,Start
1216448631,C
1239752421,Start
1246421102,Start
1237939869,C
1246094438,GA
1234039413,FA
1224281495,C
1237939888,Start
1232027954,C
1212062331,Start
1215575871,Start
1195410190,C
1241409308,Start
1238546109,Stub
1216464829,Start
1248682543,Stub
1249808902,Start
1235288437,Stub
1245687400,C
1239771684,C
1239752440,C
1242441409,Start
1242279237,Stub
1243273288,C
1240719659,Start
1242441444,C
1119397236,Start
1119414564,Start
1247179116,Start
1220281318,C
1243516247,Stub
1238769506,C
1225710590,Stub
1215627737,C
1222697546,Start
1248398902,Stub
1215802134,Stub
1232308072,Start
1246421721,C
1242440990,C
1242680105,GA
1244728690,Stub
1239740263,C
1221170687,Start
1239842012,Stub
1235740706,Start
1239239665,C
1240874224,Stub
1214785675,Stub
1228860900,Stub
1177241162,C
1096143240,Stub
1244603844,Start
1241300455,Start
1229181962,Stub
1245794305,Start
1015639087,Stub
1236785010,Start
1225505087,Start
1226320762,Start
1228803753,Start
1241838665,Stub
1220308001,C
1085013172,Start
1215647320,Stub
1237198613,Start
1133928574,Start
1220586705,Stub
1249392899,GA
1250189215,C
1242150119,Start
1245823231,Start
1231602011,Stub
1238616065,C
1160127010,Stub
1222149894,Start
1250327734,GA
1223966401,Stub
1223430952,Stub
1250318723,Start
1245428679,GA
1242533891,C
1226748080,Start
1250190967,B
1177424397,Start
1249715855,Stub
1233858294,Start
1250597679,Start
1248516489,Stub
1241175409,C
1246309464,GA
1210778715,Start
1214281233,Stub
1239239673,Start
1230622850,C
1222697588,Start
1235521344,C
1215815837,C
1247371597,Start
1184196053,Start
1216161089,Start
1232107208,Start
1226298857,Start
1234717471,Stub
1247013022,FA
1249803041,Start
1158549938,Start
1238331800,Start
1249301125,Start
1243345393,Start
1206210906,Stub
1145193194,Stub
1239732930,Start
1234053602,C
1157443233,Start
1146424286,Stub
1231600218,Start
1175936809,Start
1248418462,GA
1183177586,Stub
1180502535,Start
1213804936,C
1240657890,Start
1215830999,Stub
1081667127,Stub
1178454897,Stub
1223543314,C
1078135902,Stub
1240220123,GA
1176998437,Start
1248448932,Stub
1144582226,Stub
1239828763,Stub
1161320437,Stub
1200629815,C
1178977346,Start
1246169984,C
1247069795,Start
1177977114,Start
1250176770,C
1220770872,Stub
1249040830,Start
1233612438,C
1187096297,Start
1218132887,Start
1185969301,Stub
1236388246,Start
1151531086,Stub
1249700275,C
1059832647,Stub
1174117279,Start
1225744507,Stub
1065553283,Start
1236123189,Stub
1158582098,Stub
1204724753,Stub
1208546106,Start
1249040415,Stub
1238777882,C
1249040425,Start
1185672852,Stub
1159392843,Start
1240163802,Start
1208651297,Start
1212762124,Stub
1246818700,Start
1212761423,Stub
1234365993,Start
1218745633,Stub
1241392541,Start
1221925167,Start
1211141929,Stub
972676618,Stub
1149446685,Stub
1234021203,C
1248236469,Stub
1135268318,Stub
1242646324,Start
1248448958,Stub
1246152230,Start
1249040636,Start
1216097644,C
1230360128,C
1234087608,Start
1189592060,Stub
1102401865,Start
1184368317,Start
1159952192,Start
1248727867,C
1194299690,Stub
1250019120,Start
1210293916,Stub
1212087531,Stub
1240673245,Stub
1162302149,Start
1206306677,Start
1233531197,Stub
1245381256,Stub
1193082133,Stub
1243356338,Start
1248662391,C
1245381314,Start
1183544804,Stub
1041934642,Stub
1156077882,Stub
1243766987,Stub
1241321839,C
1236481840,Start
1115564594,Stub
1183708441,Stub
1198759606,Start
1224040655,C
1213474159,Start
1154763590,Stub
1158703245,Stub
1181575494,C
1193772674,Start
1247535227,C
1226678626,Stub
1188088601,Start
1179350295,Start
1244504845,B
1245556589,C
1239666220,GA
1246847069,C
1133325184,Start
1236187352,C
1249835446,Start
1225468806,C
1242384798,Stub
1250643095,FA
978820765,Stub
1243025312,C
1220293334,C
1040410236,Start
1249120511,C
1244143550,C
1248662396,Start
1240035909,GA
1238850652,Stub
1224040700,Start
1218952304,C
1055138352,Stub
1209842510,Start
1081645523,Stub
1249700084,C
1226768374,Stub
1247770485,B
1215107657,Stub
1168682744,Stub
1140402964,Stub
1241566807,GA
1167910942,Stub
1245635356,Stub
1215612767,Start
1226927031,Stub
1184258161,Stub
1187388657,Stub
978234421,Start
1246139601,Start
1133165466,Stub
1051384630,Stub
1236510350,Stub
1240300356,Stub
1211782507,Stub
1180638831,Start
1217666626,C
1186801268,Stub
1020554126,Stub
1190766203,Stub
1240396888,Stub
1141136497,C
1167910298,Stub
1120682607,Stub
1226681009,Stub
1220189222,C
1193909976,Stub
1108537637,Stub
1020199058,Stub
1214790448,C
1226919771,GA
1125829611,Stub
1234786486,FA
1235510534,Stub
1020295832,Stub
1055139813,Stub
1250554072,C
1244720947,C
1016659563,Stub
1144050792,Start
1098843848,Stub
1177313320,Start
1184356885,Stub
1173229365,Start
1230831647,Stub
1133166000,Stub
1191752848,Start
1249210667,Start
1250507433,Start
1184770331,Stub
1249711386,Stub
1249939234,C
1246933180,C
1249938719,Stub
1214300979,Start
1224034799,Stub
1250555445,C
1173912888,Stub
1179540263,C
1242205540,C
1249711420,Stub
1231473517,Start
1250609662,GA
1245798125,C
1249703905,Stub
1212177429,Start
1217163934,C
1248675764,Stub
1242402305,GA
1249711549,Stub
1158512735,Stub
1185355523,Stub
1242651510,C
1249941459,GA
1183087341,Start
1244123853,Stub
1249711457,Stub
1240046381,C
1228734072,Stub
1173912835,Stub
1216624071,Stub
1173912802,Stub
1246066908,C
1243518031,Start
1230914260,Start
1249711261,Stub
1243517976,Stub
1173912535,Stub
1223081209,Stub
1224625713,Start
1195408159,Stub
1173912923,Stub
1213630795,C
1249592857,Start
1223398703,Start
1229063155,C
1245491505,GA
1242564754,C
1221933011,Start
1191255852,Start
1244085456,Stub
1245248841,Start
1240888321,Stub
1072140578,Start
1206836023,Stub
1173719996,Stub
1191261046,Stub
1248616152,C
1190559088,Stub
1165970443,Start
1190559033,Stub
1249711336,Stub
1229216653,Stub
1238495492,Start
1192734361,C
1240529226,Start
1242618337,C
1250349602,C
1182009941,Stub
1244109507,C
1186387487,Stub
1064384238,Stub
1241320384,Start
1249969257,Stub
1185914772,Stub
1241434004,Stub
1190559062,Stub
1177650685,Start
1249711505,Stub
1214613613,C
1209645610,Start
1245504666,Stub
1207299094,Stub
1177650675,Stub
1177650498,Stub
1234289442,Stub
1227027420,C
1250002793,Stub
1241911288,Stub
1244364217,Start
1201222030,Stub
1228356805,Stub
1181752332,Stub
1228929938,Stub
1243517990,Stub
1248516426,C
1244848097,Start
1247356705,Stub
1243383117,Start
1240901693,C
1242147160,Stub
1241217403,C
1246013371,Start
1217649866,Start
1249350341,C
1250251847,Stub
968561996,Start
1247236590,C
1232728388,Stub
1244373350,Stub
1242594720,Start
1249683366,B
1219857937,Stub
1210596392,Start
1205996149,C
1247695585,Start
1222002149,C
1181679522,Stub
1248625537,C
1246848736,Start
1184798433,Start
1250335304,C
1247967982,C
1248703003,Start
1249455076,Start
1227763229,C
1095635753,Stub
1158304288,Start
1136811500,Start
1221940896,Start
1135839519,Start
1128509902,Start
1208100175,Stub
1250318582,C
1217527148,Start
1240270368,Start
1212663981,C
1248341582,C
1218180353,Start
1228248124,Start
1243441383,Start
1243495927,Start
1227719407,Stub
1206566211,Stub
1181678224,Start
1249027291,C
1249604493,Start
1248364678,C
1244494984,Start
1250562656,Start
1244783683,C
1250658582,Stub
1226315175,Stub
1249868446,C
1249772760,C
1247508110,C
1229648052,Stub
1239447378,Stub
1158395655,Stub
1246172924,Start
1240444041,Start
1247284084,Start
1245816323,Stub
1237215339,Start
1106063792,Stub
1242682560,Stub
1229519780,C
1249684074,C
1235587846,Stub
1242820563,Start
1249376012,GA
1241974843,Start
1117048590,C
1231286080,Start
1243496357,Start
1181678243,C
1243633848,Start
1227781579,Start
1236575083,Start
1246980841,Start
1228848919,C
1219055795,Start
1237804107,C
1231284014,C
1244941090,Start
1185086630,Stub
1238331180,Stub
1215810575,Start
1241620183,Stub
1189171478,Start
1249150239,Start
1249735006,C
1243969275,Start
1248445820,Stub
1210890988,C
1244989200,Start
1190558199,Stub
1204711866,Stub
1185422077,Stub
1244380205,Start
1247505172,GA
1136352456,Stub
1142606347,Stub
1220065013,Start
1229918902,Stub
1233509228,Stub
1242368271,Stub
1213791591,Stub
1053499445,Start
1213069064,Start
1106209182,Start
1231005252,Start
1245878638,Start
1186363595,Stub
1184975727,Stub
1196550452,C
1246469926,Stub
1062893055,Stub
1231791635,Stub
1226300358,Stub
1177650454,Stub
1230163595,Stub
1247055409,Stub
1177650569,Stub
1248537667,Stub
1235076006,C
1223857980,Start
1249583931,Start
1225542574,Start
1125486904,C
1053500811,Start
1248538511,Stub
1219803147,Stub
1226329641,Stub
1053500952,Stub
1215918232,Start
1248898497,Stub
1224357702,Start
1234549166,C
1240955887,C
1248898473,Stub
1225039920,Start
1237748854,B
1244341294,C
1245389557,Stub
1201441837,Stub
1193460688,C
1232238202,Stub
1226333114,Stub
1231680092,Start
1231466715,GA
1235560456,Start
1232238412,Stub
1217999545,Start
1185223022,Start
1166086181,Start
1240586443,Start
1188052498,C
1218218803,Stub
1188817746,Stub
1232398089,Stub
1239995409,Start
1227035650,Stub
1224035151,Stub
1188817966,Stub
1250186715,C
1240586431,Stub
1216588152,Start
1242010533,Stub
1240586450,Stub
1230494168,Start
1058307177,Start
1231681393,Start
1231670592,Start
1245226335,C
1232398121,Stub
1227352105,C
1225850513,GA
1240225655,Start
1150521615,Stub
1172388810,Stub
1159629985,Start
1249627759,Stub
1242187993,Start
1185904613,Start
1184652318,C
1192502795,Stub
1230259825,Stub
1239995431,Stub
1154754342,Stub
1153029460,Stub
1232398481,Stub
1225809738,Stub
1200644828,C
1247242628,Start
1246754862,Start
1232773245,Stub
1166993985,Stub
1171481822,Stub
1240176226,Stub
1194205679,Start
1203784912,Stub
1189661987,Stub
1154939115,Start
1232591535,Stub
1232773295,Stub
1170743473,Stub
1203781908,Stub
1232778549,Stub
1226755339,Stub
1232591966,Stub
1205562439,Stub
1232592316,Stub
1232592378,Stub
1200667979,Start
1221538963,Stub
1170486794,Stub
1250593639,C
1236291646,Start
1232773604,Stub
1246688078,Start
1232400756,Stub
1232778139,Stub
1239626851,Start
1232778342,Stub
1232590199,Stub
1232591884,Stub
1232772683,Stub
1250144999,FA
1230089280,Stub
1226754329,Stub
1232109911,Stub
1217161284,Start
1232778308,Stub
1243922515,C
1203782667,Stub
1203790429,Start
1242620401,Stub
1232593134,Stub
1232773668,Stub
1166993886,Stub
1232592554,Stub
1242626807,C
1164754853,Start
1167148536,Stub
1223026665,Stub
1152984878,Stub
1239033698,C
1217912056,C
1245226687,Start
1190555971,Stub
1247535187,Start
1219297450,Stub
1051560376,Stub
1243521548,Stub
1246273574,Start
1242167834,Stub
696310078,Stub
1249023085,GA
1245226714,Start
1183193100,B
1245226569,Start
1222705482,Start
1249358704,Stub
1224150168,C
1245226560,Stub
1228785159,Start
1232777359,Stub
1249970172,GA
1247359859,Stub
1221669826,C
1220446053,C
1211829162,C
1229443213,Stub
1222114102,Start
1158653391,Start
1135814202,C
1245661005,C
1245746700,GA
1232778665,Stub
1245226568,Stub
1240189643,C
1234111779,Stub
960140393,Stub
1247488873,B
1243514846,C
1232777509,Stub
1232777781,Stub
1247836480,Stub
1232776378,Stub
1232776874,Stub
1245226697,C
1243518946,C
1224035540,Start
1244571902,FA
1243833677,B
1245185566,Stub
1246185063,Start
1244051993,Start
1246010673,Start
1249089950,Stub
1245185308,Stub
1245183760,Stub
1244050839,C
1245188391,Stub
1241880564,Start
1224487470,GA
1243518923,Start
1245329508,Stub
1245227218,C
1082884635,Start
1243832092,Start
1122440109,Stub
1246942243,C
1177292473,Start
1244051602,Start
1243083065,Start
1245186940,Start
1242012404,Stub
1244051294,Stub
1226935449,Stub
1215616785,GA
1243083023,Start
1246357379,C
1243831971,Stub
1244052254,Start
1250624406,C
1246871230,C
1207823889,Stub
1055102528,Stub
1245188693,C
1190167672,Start
1243832439,Stub
1250398472,Start
1244680788,Start
1246012243,Start
1155781381,C
1243832858,C
1245226578,Start
1242578375,Start
1245187417,Start
1245329843,Stub
1249054415,Stub
1183676446,Stub
1207040463,Start
1168135452,Start
1243832532,Stub
1245329075,Stub
1246403569,Start
1244051321,Start
1244051612,Stub
1244843050,Stub
1240532685,C
1232941744,Start
1246571939,C
1246373223,Stub
1222863168,Start
1250235910,C
1249355860,Start
1243833613,C
1194709273,Stub
1217984989,Start
1237419382,Start
1245187124,Start
1214738217,Stub
1065685422,Stub
1154144271,Stub
1244051318,Stub
1229945721,Start
1246373216,Start
1209744541,Start
1244051184,Stub
1249128711,C
1246430439,Stub
1246373256,C
1245328779,Start
1243832655,Start
1246358836,Stub
1243832238,C
1245188824,Stub
1250700016,B
1245328571,C
1245184093,Stub
1244052275,Stub
1246285307,GA
1041131952,Stub
1042139227,Start
1249091080,C
1226211423,Stub
1244051074,Start
1245187768,Start
1070241018,Stub
1246373248,Stub
1244051523,Stub
1245185105,Start
1188297660,Stub
1234683725,Start
1239549671,Stub
1232672287,Stub
1249925702,Start
1210988854,Stub
1248275701,Start
1240717301,Stub
1225880924,C
1077993801,Stub
1243242828,Start
1236923553,FA
1223085375,Stub
1203276921,Start
1241622160,Stub
1214738394,Stub
1223075157,Start
1162142104,C
1229387790,Start
1241303409,Stub
1189925024,Stub
1220894158,Stub
1243223649,Start
1241302999,Stub
1153778069,Stub
1229219802,Stub
1239991520,C
1152130342,Stub
1092220542,Stub
1237921754,C
1240109611,Stub
1015106908,C
1105191855,Start
1174999517,Stub
1241969646,Start
1241634031,Stub
1171515390,Start
1245985625,GA
1151772869,Stub
1206443756,C
1183662898,Stub
1160122772,Stub
1189923087,Stub
1211204880,Start
1130432472,Start
1246987820,C
1236558469,Stub
1214738431,Stub
1230206658,Start
1229751756,Start
1250092836,C
1241186305,Stub
1217429640,Start
1246502980,C
1249042452,Start
1238496892,Start
1247940215,Start
1095758222,Stub
1230592998,Start
1215434038,Start
1236294046,C
1213647742,Stub
1230517724,Start
1218371987,C
1235950449,C
1151619454,Stub
1112499974,Stub
1216080109,Stub
1246220433,Start
1017388553,Start
1229957977,Start
1240734860,C
1246413584,Start
1247122505,GA
1241795833,Start
1225494111,Start
1163183225,Stub
1229927077,Stub
1182931622,C
1231767190,Start
1228542724,Start
1176191073,Start
1235600173,C
1247028738,Stub
1236926304,GA
1250601335,Start
1173870499,Stub
1238726493,Stub
1241303141,Stub
1232670643,Stub
1246086159,Start
1246626604,C
1095759552,Stub
1244660968,Start
1176790138,Stub
1159727043,Start
1127044782,Start
1241023946,GA
1240516482,Start
1243007525,C
1250135459,GA
1200803605,Start
1246222626,C
1200817722,C
1234051957,Start
1246220569,C
1041777508,Stub
1249041934,Start
1240307688,Start
1247119892,Start
1246220576,C
1242620558,Start
1224270625,Start
1232995202,C
1126818356,Stub
1239442745,Start
1244830459,C
1249147332,Start
1249772100,Start
1190984573,Start
1202540135,Start
1212879104,Start
1248013280,C
1245241380,C
1246598552,Start
1248720028,C
1191877008,Start
1250408724,Stub
1233724373,Stub
1250441949,C
1144112517,Start
1248817751,C
1243329720,C
1234143023,C
1181607116,C
1244486498,C
1236133136,Stub
1224579746,Start
1177423765,C
1246220020,Start
1226682853,C
1224409517,Start
1206822680,Start
1244807145,C
1246220034,C
1246548727,Stub
1231515204,C
1242968401,C
1220763279,Start
1250601261,Start
1185669268,Start
1233279599,C
1216045204,Stub
1238986408,Start
1249045033,C
1227608910,Start
1247053005,Start
1248860898,C
1188312683,Start
1206181815,Start
1213553243,Start
1220771535,Start
1241090533,Stub
1249043995,C
1236563572,Start
1250250353,Start
1197669418,Start
1179809941,Start
1249260265,C
1225736304,Stub
1250200022,Start
1158624834,Stub
1245461287,Stub
1240578422,C
1240396139,Stub
1149491450,Stub
1144218043,Start
1246222619,Start
1250601270,C
1218160379,Start
1140514519,Stub
1246220044,C
1221676650,Stub
1238159613,Stub
1248330894,GA
1193042351,Start
1246220457,Start
1235151881,Start
1232541045,Start
1236704701,Start
1246220604,Stub
1140523065,C
1243726078,C
1202786191,Start
1186199883,Start
1197400198,Stub
1250224226,Start
1249801645,C
1246948271,Stub
1248451106,C
1249044878,Stub
1250601354,C
1221714733,Start
1249041342,Stub
1246148444,C
1175840512,Stub
1250590242,Start
1235211765,C
1241297432,Start
1246220838,Stub
1246220787,C
1180361858,Start
1241972007,Stub
1118324123,Stub
1165025935,Stub
1216142634,Start
1246220058,Start
1221528261,Start
1238316276,Start
1249702099,Start
1223117994,Stub
1248040951,Stub
1243414573,Start
1246139130,Start
1057572468,Start
1210096515,Start
1230812938,Start
1153781449,Start
1232901103,GA
1246222636,C
1222702415,C
1246565093,C
1211656983,Stub
1200771302,Start
1248330373,Start
1140518309,Stub
1219858469,C
1249458548,C
1191433333,Start
1249042317,C
1246234621,Stub
1250321633,Start
1164841567,C
1147339670,Start
1214808205,Start
1246888806,Start
1242953473,Stub
1250601272,Start
1249961006,C
1250563956,C
1248763179,Stub
1177285621,Start
1169612000,C
1158721985,Start
1228528579,Start
1240825566,C
1188502780,C
1246220069,Start
1243230589,Stub
1246220482,Start
1248858099,C
1247060831,GA
1141350487,Start
1244578373,C
1241784585,Stub
1245626495,Start
1230459371,C
1250601333,C
1245870190,GA
1246797559,C
1248763321,Start
1246732640,Start
1246965044,Stub
1250590195,Start
1246220072,Start
1220848508,Start
1243032430,Start
1227339915,C
1186613019,Start
1244587845,Start
1177240756,C
1246220078,C
1248925413,Start
1249041363,C
1248583203,C
1216657149,C
1220229522,Start
1246487385,Start
1140522153,Stub
1242932427,Stub
1211497548,Start
1159264529,Start
1215474601,C
1140522870,Start
1247120279,Start
1140522160,Stub
1207104477,Start
1250419442,C
1249041750,Start
1167401003,Stub
1140523031,Stub
1248909385,C
1241584739,Stub
1151698875,C
1226318030,C
1246468161,Start
1240799135,Start
1149479906,Stub
1250273545,Start
1238216072,Start
1207390094,Start
1145167838,C
1245604782,Stub
1226013667,Start
1229889299,Stub
1177650722,Stub
1227762370,C
1227314171,Stub
1250550076,Start
1241601548,Start
1231186682,Start
1192201627,Stub
1242701558,C
1191916353,Stub
1191924002,Start
1241252689,Start
1227768407,C
1178635537,Start
1177650193,Stub
1136131935,Start
1152460082,Start
1172866016,Stub
1241250370,Start
1201221700,Start
1248129143,Start
1241251699,Start
747227236,Stub
1241249063,Start
1231188815,Start
1246627224,Start
1247119888,C
1247120199,C
1173985656,Start
1224493610,C
1177650740,Stub
1229838076,C
1216648097,Stub
1236859640,Stub
1249384599,C
1246543437,Start
1212854333,Stub
1241135391,Start
1243671555,Start
1250508881,Start
1224530956,C
1249769516,Start
1229583882,Start
1224955194,Start
1232078838,Start
1250254789,Start
1244647456,C
1218766989,C
1250016264,Stub
1250596353,C
1081294446,Stub
1222869680,Stub
1230198799,Start
1245483033,Start
1241250091,Start
1248475848,Stub
1241131635,Stub
1243860644,Start
1241251598,Start
1249356132,Stub
1179026554,Stub
1211576717,Stub
1208795096,C
1216573194,C
1127228239,Stub
1221486932,Start
1196215565,Start
1249869096,Start
1242087910,Start
1249877304,Stub
1211047318,Stub
1248938217,Stub
1241250445,Start
1248945428,GA
1249749949,C
1241135173,Stub
1185328707,Stub
1243664924,C
1232614245,Start
1242707228,Stub
1245440780,C
1243860749,Start
1184354734,Start
1235267463,Start
1250589699,C
1249885794,C
1249717582,Start
1063428037,Stub
1246008163,Start
1242611593,C
1250457255,GA
1138121635,Stub
1248974565,C
1152793398,Stub
1232010425,GA
1228728991,C
1233679331,Start
1243072391,Start
1214592851,Stub
1213788166,Stub
1237286854,Stub
1119146482,Start
1245361837,Start
1243764046,Start
1074313192,Stub
1108260069,Stub
1229384884,Stub
1218353398,Stub
1246482846,Start
1219831535,C
1243072733,Start
1220777640,Stub
1220862871,Stub
1158294939,Stub
1248056932,Start
1245829825,Start
1142155683,Stub
1141279171,Stub
1184723748,Stub
1187604501,Start
1239051676,C
1242147282,Start
1192587565,Stub
1174047230,Stub
957488901,Stub
1230227995,Start
1249862957,C
1244210224,Start
1235606534,GA
1232902796,Stub
1236054107,Start
1200588895,Start
1247169926,C
1244326603,Stub
1242435573,C
1249128280,Stub
1243507818,Start
1249983397,C
1184254007,Stub
1242026041,Stub
1240504249,B
1242025925,Start
1167213794,Stub
1242026097,C
1195142583,Stub
1150980915,Stub
1248646565,GA
1243399293,Stub
1163844068,Start
1242025758,Stub
1242025822,Start
1183991193,C
1211862876,Start
1230027776,C
1242788590,Start
1210469595,Stub
1242025839,Start
1176162219,C
1245493417,Start
1245672846,Start
1237838783,Stub
1214335942,Start
1233181500,C
1243507861,Stub
1239246704,GA
1250015427,C
1242587109,C
1237977575,Start
1249734328,Start
1242026198,Stub
1250320337,C
1237818280,Start
1242025951,Stub
1187367785,Stub
1247826532,GA
1211727041,Stub
1234231348,Stub
1242026384,GA
1245328118,Start
1175802577,Stub
1249943445,C
1248671501,Start
1250385725,Start
1189278545,Start
1197647604,C
1248662982,GA
1233403898,Start
1244906850,C
904399990,Stub
1217671448,Start
1233217410,Start
1179943461,Stub
1179631463,Stub
1246053940,Start
1231616496,C
1179986072,Stub
1112714924,Stub
1199618114,GA
1247457080,Stub
1243597671,B
931641150,Start
1228695363,C
1210905449,Start
1228695766,GA
1112715613,Stub
1249317579,C
1242026183,Start
1242906842,GA
1227100716,Start
1246278068,C
1247550116,Start
1211248608,Stub
1208931405,Start
1190557033,Start
1245154719,Start
1245953059,FA
1009675699,Stub
1216597310,Stub
1244378815,C
1233713068,Stub
1247165748,Start
1242025783,Start
1242629866,C
1232490398,Start
1185255049,Stub
1225824631,Stub
1232320404,Start
1237096541,Stub
1237270006,C
1229001493,C
1242025811,Stub
1149337843,Stub
1214592995,Start
1242812265,Stub
1246360905,Start
1234894290,Start
1030234146,Stub
1213179640,Start
1098691192,Stub
1246359867,C
1231783846,C
1246360102,Start
1246361701,Start
1171166173,C
1172000080,Stub
1246358888,C
1246361641,Start
1246554911,Start
1243428822,C
1246360103,Stub
1180365426,Stub
1244724603,GA
1216770558,Stub
1190556161,Stub
1235699389,Start
1247102106,C
1245142692,C
1246358892,Start
1246361663,Stub
1239630218,C
1177716891,Stub
1231919161,Start
1242121940,Start
1222223831,C
1246359401,Start
1242740358,C
1219775470,Stub
1246359023,Start
1249374531,C
1242812227,GA
1249934829,Start
1098595270,Stub
1243025171,Start
1225777652,Stub
1231916441,Stub
1242348914,Start
1240385865,C
1231524781,C
1095858144,Stub
1245142840,Stub
1213898789,C
1231919214,Start
1208241604,FA
1231783765,Stub
1137572008,C
1097472740,Start
1246359984,C
1246359132,C
1246360016,Start
1250393333,Start
1246359128,C
1246358822,Start
1231224096,Start
1240185238,GA
1231617337,Start
1171576540,Stub
1247691970,Start
1246360135,C
1225819758,Stub
1246361478,C
1240176723,Start
1246361141,Start
1231916025,Start
1246361218,Start
1241734628,Start
1246361934,Stub
1250035781,C
1246360951,B
1246359746,Stub
1245418844,C
1225786332,Stub
1245682396,C
1246698752,GA
1250250117,Start
1010787172,Start
1246361479,Start
1246358938,Stub
1212494983,C
1245509105,Start
1191894630,Start
1246360477,Stub
1247375362,GA
1219281849,Start
1232445054,Start
1126338729,Stub
1231916423,Start
1247351339,Stub
1153524408,Stub
1225804950,Stub
1216869057,Stub
1231916577,Start
1231916583,Stub
1218534256,Start
1220667014,Start
1197729887,Stub
1245228940,Stub
1247358928,Start
1138768795,C
1249155890,Start
1226773450,Stub
1102188013,Stub
1246361993,Start
1247679202,C
1246364394,GA
1231617134,Stub
1232447067,Start
1242470999,Start
1248050516,Start
1209995791,Stub
1223761067,Stub
1245229396,C
1188396388,Stub
1185774040,Start
1101737672,Stub
1102717331,Stub
1178474394,C
1243636445,Start
1236850450,Start
1242754142,Start
1214019932,Start
1226772725,Stub
1246371897,Stub
1213472678,Start
1088837946,Stub
1072834360,Stub
1194123859,Stub
1211173705,Start
1245975219,Start
1249611620,C
1192482735,C
1171893190,Stub
1106137366,Stub
1249379104,Start
1168282047,B
1063982572,Stub
1244136533,C
1176348609,Stub
1242528969,Stub
1233129398,Start
1209994622,Start
1189448283,Start
1232098815,Start
1144195673,Start
1120222716,Stub
1063975014,Start
1064004741,Stub
1245229298,Start
1246389291,C
1137544529,Stub
1069129905,Stub
1133210006,Start
1098283125,Stub
1236772917,Start
1172486409,Stub
1150057800,Stub
1226780635,Stub
1248850324,GA
1215847977,Stub
1181090239,C
1224303564,Start
1247591673,Start
1217940743,Stub
1193917777,Start
1236944297,Start
1231552107,Start
1200105875,B
1232447072,Start
1081490952,C
1238622294,Stub
1245229052,Start
1217070573,Stub
1147803226,Start
1191678421,Start
1211495242,Stub
1247696632,GA
1243053656,Stub
1190769165,Stub
1189529166,Start
