rev_id,name
1085013172,Bajram Gecaj
1215647320,Bajram Hasani
1237198613,Bekim Çollaku
1133928574,Cvetko Veljković
1220586705,Gazmend Pula
1249392899,Getoar Mjeku
1250189215,Goran Rakić
1242150119,Haitham al-Ghais
1245823231,Hamad Al-Midlij
1231602011,Hamza Balje
1238616065,Hasan Prishtina
1160127010,Ibrahim Al-Mudhaf
1222149894,Igor Simić
1250327734,Jusuf Baftjari
1223966401,Mubarak Abdullah Al-Ahmad Al-Sabah
1223430952,Mubarak Al-Zwair
1250318723,Mulla Idriz Gjilani
1245428679,Nenad Rašić
1242533891,Nikollë Bojaxhiu
1226748080,Obaid Al-Wasmi
1250190967,Oliver Ivanović
1177424397,Rada Trajković
1249715855,Ragip Jashari
1233858294,Rexhai Surroi
1250597679,Rrahman Morina
1248516489,Saad Bin Tefla
1241175409,Salem Al-Ali Al-Sabah
1246309464,Selim Selimi
1210778715,Thamer Ali Sabah Al-Salem Al-Sabah
1214281233,Veli Deva
1239239673,Yun Chi-wang
1230622850,Yun Du-su
1222697588,Yun Ung-nyeol
1235521344,Yun Won-hyeong
1215815837,Yun Yeong-ryeol
1247371597,Aiva Vīksna
1184196053,Albert Kostanian
1216161089,Andris Morozovs
1232107208,Andris Sprūds
1226298857,Andris Šuvajevs
1234717471,Ansis Pūpols
1247013022,Baiba Braže
1249803041,Bayaman Erkinbayev
1158549938,Bermet Akayeva
1238331800,Dastan Sarygulov
1249301125,Elias Hankash
1243345393,Emile Bustani
1206210906,Faisal Daoud
1145193194,Fakhr Fakhr
1239732930,Faydang Lobliayao
1234053602,Hanna Atik
1157443233,Ibrahim Kulaylat
1146424286,Inaya Ezzeddine
1231600218,Janish Bakiyev
1175936809,Jengishbek Nazaraliev
1248418462,Kadyrbek Atambaev
1183177586,Kanat Sadykov
1180502535,Kanybek Isakov
1213804936,Kham Ouane Boupha
1240657890,Khamphoui Sisavatdy
1215830999,Kārlis Strēlis
1081667127,Maryam Tugambayeva
1178454897,Massoud Achkar
1223543314,Maxim Bakiyev
1078135902,Medet Sadyrkulov
1240220123,Michel Elefteriades
1176998437,Mikhael Daher
1248448932,Mohammad Al Hajj Hassan
1144582226,Nabil de Freige
1239828763,Nicolas Ghosn
1161320437,Nurlan Motuev
1200629815,Raimbek Matraimov
1178977346,Saadallah Howayek
1246169984,Sadyk Sher-Niyaz
1247069795,Salath Rasasack
1177977114,Sarkis Dkhrouni
1250176770,Shakib Arslan
1220770872,Sisouk na Champassak
1249040830,Tony Frangieh Jr.
1233612438,Uran Botobekov
1187096297,Violette Khairallah Safadi
1218132887,Wassef El Harakeh
1185969301,Zhusupbek Sharipov
1236388246,Ziad Hawat
1151531086,Abu Youssef Sharqieh
1249700275,Alexander B. Cummings Jr.
1059832647,Alice Shabtini
1174117279,Amal Abou Zeid
1225744507,Bassam Mawlawi
1065553283,Bernice Dahn
1236123189,Boima Kamara
1158582098,Camille Ziade
1204724753,Cesar Maalouf
1208546106,Chadi Massaad
1249040415,Chafic Nassif
1238777882,Chibli Mallat
1249040425,Edmond Rizk
1185672852,Edward B. McClain Jr.
1159392843,Ellen Corkrum
1240163802,Eugene Lenn Nagbe
1208651297,Fadi Makki
1212762124,Fady Saad
1246818700,Fares Souaid
1212761423,Imad Wakim
1234365993,J. Edwin Lloyd
1218745633,Janga Augustus Kowo
1241392541,Joseph Skaff
1221925167,Josiah Johnson
1211141929,Kai G. Farley
972676618,Kayssar Moawad
1149446685,Keketso Rantso
1234021203,Laurence Konmla Bropleh
1248236469,Lebohang Thotanyane
1135268318,Maphoka Motoboli
1242646324,Maurice Sleem
1248448958,Mohamad Osseiran
1246152230,Momulu Massaquoi
1249040636,Mounir El Hajj
1216097644,Mounira Solh
1230360128,Muhammad Jamil Bayham
1234087608,Myriam Skaff
1189592060,Naoum Labaki
1102401865,Nathaniel Varney Massaquoi
1184368317,Osama Saad
1159952192,Philippe El Khazen
1248727867,Pierre Bou Assi
1194299690,Renewal Bloc
1250019120,Strong Lebanon
1210293916,Thomas Nimene Botoe
1212087531,Tlohang Sekhamane
1240673245,Tsepo Mzonethi
1162302149,Vahan Papazian
1206306677,Waddah Sadek
1233531197,Wesley Momo Johnson
1245381256,Abd-Rabbo al-Barassi
1193082133,Abd al-Mawla Naqi
1243356338,Abdel Wahab Qaid
1248662391,Abdul Hamid Dbeibeh
1245381314,Abdullah Naker
1183544804,Abdullah al-Lafi
1041934642,Abdulrahman Sewehli
1156077882,Adomas Ąžuolas Audickas
1243766987,Ahmad Bishti
1241321839,Ahmed Gaddaf al-Dam
1236481840,Ahmed Rafiq Almhadoui
1115564594,Al-Aref al-Khoga
1183708441,Alaric Tokpa
1198759606,Ali Sahli
1224040655,Aref Ali Nayed
1213474159,Ashour Suleiman Shuwail
1154763590,Bashir Saadawi
1158703245,Blahsue Vonleh
1181575494,Clarence Lorenzo Simpson Jr.
1193772674,Dalius Čekuolis
1247535227,E. Reginald Townsend
1226678626,Edminas Bagdonas
1188088601,Ehtuish Ehtuish
1179350295,El Waer Hakim
1244504845,Ellen Johnson Sirleaf
1245556589,Fathi Bashagha
1239666220,Fayez al-Sarraj
1246847069,Hisham Ben Ghalbon
1133325184,Ibrahim Jadhran
1236187352,Jan Ciechanowicz
1249835446,Jeremiah Sulunteh
1225468806,John Brown Russwurm
1242384798,Kazys Boruta
1250643095,Khalifa Haftar
978820765,Mohamed Abulasʽad El-ʽAlem
1243025312,Mohamed Ben Ghalbon
1220293334,Mohamed Eshtewi
1040410236,Mohamed Taha Siala
1249120511,Mohamed al-Menfi
1244143550,Mohammed El Senussi
1248662396,Musa Al-Koni
1240035909,Nuri al-Mismari
1238850652,Samuel Tweah
1224040700,Tayeb El-Safi
1218952304,Tom Woewiyu
1055138352,Vilius Baldišis
1209842510,Virgilijus Čepaitis
1081645523,Vladimiras Beriozovas
1249700084,William Tubman
1226768374,Zbignev Balcevič
1247770485,Adomas Prūsas
1215107657,Albinas Januška
1168682744,Alfonsas Žalys
1140402964,Algirdas Kumža
1241566807,Andrius Domaševičius
1167910942,Antanas Karoblis
1245635356,Antanas Purėnas
1215612767,Audra Dagelytė
1226927031,Balys Gajauskas
1184258161,Bronius Kuzmickas
1187388657,Dalia Teišerskytė
978234421,Darius Mažintas
1246139601,Deividas Matulionis
1133165466,Donatas Morkūnas
1051384630,Eduardas Vilkas
1236510350,Eimantas Grakauskas
1240300356,Gediminas Šerkšnys
1211782507,Gintautas Iešmantas
1180638831,Grzegorz Antoni Ogiński
1217666626,Iosif Vareikis
1186801268,Jonas Kondrotas
1020554126,Jonas Liaučius
1190766203,Jonas Mačys
1240396888,Jonas Tamulis
1141136497,Juozas Gabrys
1167910298,Juozas Karvelis
1120682607,Józef Sapieha
1226681009,Kazimieras Saja
1220189222,Kęstutis Smirnovas
1193909976,Liudvikas Narcizas Rasimavičius
1108537637,Liudvikas Saulius Razma
1020199058,Liudvikas Simutis
1214790448,Martynas Jankus
1226919771,Petras Kubiliūnas
1125829611,Petras Poškus
1234786486,Povilas Višinskis
1235510534,Rimvydas Valatka
1020295832,Rolandas Paulauskas
1055139813,Stanislovas Gediminas Ilgūnas
1250554072,Stasys Lozoraitis Jr.
1244720947,Szymon Konarski
1016659563,Valerijonas Šadreika
1144050792,Visvaldas Mažonas
1098843848,Vytautas Kolesnikovas
1177313320,Vytautas Matulevičius
1184356885,Vytautas Paliūnas
1173229365,Xavier Brasseur
1230831647,Zita Loseva
1133166000,Česlovas Kudaba
1191752848,Adnan Jashari
1249210667,Afrim Gashi
1250507433,Aloyse Hentgen
1184770331,Andy Maar
1249711386,Bojan Bojanovski
1249939234,Carole Dieschbourg
1246933180,Christos Floros
1249938719,Corinne Cahen
1214300979,Damian Kratzenberg
1224034799,Dan Kersch
1250555445,Dimitar Kovačevski
1173912888,Ferdinand Odžakov
1179540263,Frank Engel (politician)
1242205540,Fred Keup
1249711420,Goran Mitevski
1231473517,Guillaume Konsbruck
1250609662,Hristijan Mickoski
1245798125,Ivan Stoilković
1249703905,Jean-Pierre Büchler
1212177429,Jean Ersfeld
1217163934,Johannes Olav Fallize
1248675764,Jup Weber
1242402305,Lex Delles
1249711549,Ljupčo Andonovski
1158512735,Maggy Nagel
1185355523,Marc Hansen (politician)
1242651510,Martine Deprez
1249941459,Martine Hansen
1183087341,Meris Šehović
1244123853,Minčo Jordanov
1249711457,Nikola Spasovski
1240046381,Panko Brashnarov
1228734072,Paul Elvinger
1173912835,Perko Kolevski
1216624071,Pierre Krier
1173912802,Risto Gjorgjiev
1246066908,Roy Reding
1243518031,Sašo Mijalkov
1230914260,Serge Wilmes
1249711261,Slobodan Bogoevski
1243517976,Slobodan Čašule
1173912535,Stanko Mladenovski
1223081209,Stevčo Jakimovski
1224625713,Sven Clement
1195408159,Vangel Ajanovski-Oče
1173912923,Vančo Šontevski
1213630795,Vasil Ivanovski
1249592857,Xhezair Shaqiri
1223398703,Émile Schaus
1229063155,Albert Muwalo
1245491505,Albert Rakoto Ratsimamanga
1242564754,Albert Sylla
1221933011,Andriamihaja
1191255852,André Resampa
1244085456,Attati Mpakati
1245248841,Augustin Andriamananoro
1240888321,Azaly Ben Marofo
1072140578,Benja Razafimahaleo
1206836023,Boniface Kalindo
1173719996,Bruno Rajaonson
1191261046,Calvin Tsiebo
1248616152,Chakakala Chaziya
1190559088,Christian Rémi Richard
1165970443,Cornelius Mwalwanda
1190559033,Césaire Rabenoro
1249711336,Dobri Veličkovski
1229216653,Gilbert Annette
1238495492,Herilanto Raveloharison
1192734361,Honoré N. Razafindramiandra
1240529226,Hope Chisanu
1242618337,Hyppolite Ramaroson
1250349602,Jacques Rabemananjara
1182009941,Jean Louis Robinson
1244109507,Jean Ralaimongo
1186387487,Jonah Ranaivo
1064384238,Kingsely Namakhwa
1241320384,Lalao Ravalomanana
1249969257,Laurent Botokeky
1185914772,Mahasumpo Raveloson
1241434004,Mamy Ranaivoniarivo
1190559062,Marcel Ranjeva
1177650685,Michel Randria
1249711505,Mile Zečević
1214613613,Monja Jaona
1209645610,Nadine Ramaroson
1245504666,Norbert Zafimahova
1207299094,Patrick Rajoelina
1177650675,Pierre Ramampy
1177650498,Ralijaona Laingo
1234289442,Ramaniraka
1227027420,Ratsitatanina
1250002793,Richard Chimwendo Banda
1241911288,Rindra Rabarinirinarison
1244364217,Roseline Emma Rasolovoahangy
1201222030,Samuel Kawale
1228356805,Simplex Chithyola Banda
1181752332,Steve Mikaya
1228929938,Titus Mvalo
1243517990,Zoran Veruševski
1248516426,Abdul Aziz bin Husain
1244848097,Abdullah CD
1247356705,Abu Samah Mohd Kassim
1243383117,Ahmad Kamil Jaafar
1240901693,Ahmad Zaidi Adruce
1242147160,Ajis Sitin
1241217403,Akmar Hisham
1246013371,Arifin Asgali
1217649866,Assaffal P. Alian
1249350341,Ationg Tituh
1250251847,Azam Kamaralzaman
968561996,Azlan Mohd Lazim
1247236590,Azli Yusof
1232728388,Azmi Alang
1244373350,Bukhori Ghazali
1242594720,Chen Tien
1249683366,Chin Peng
1219857937,Chong Ted Tsiung
1210596392,Danyal Balagopal Abdullah
1205996149,Devaki Krishnan
1247695585,Ellron Alfred Angin
1222002149,Eu Chooi Yip
1181679522,Fong Chong Pik
1248625537,Heah Joo Seang
1246848736,Hii King Chiong
1184798433,Hishamuddin Rais
1250335304,Ishak Haji Muhammad
1247967982,James John Skinner
1248703003,Jennifer Lasimbang
1249455076,Joachim Gunsalam
1227763229,John Tembo
1095635753,John Victor Morais
1158304288,K. Pathmanaban
1136811500,Kamarulzaman Teh
1221940896,Khairin Nisa
1135839519,Kontik Kamariah Ahmad
1128509902,Lau Pak Khuan
1208100175,Lau Yew
1250318582,Lily Eberwein
1217527148,Liou Chen Kuang
1240270368,Mamad Puteh
1212663981,Mary Shawa
1248341582,Michael Usi
1218180353,Mohamad Fazli Mohamad Salleh
1228248124,Mohd Sobri Saleh
1243441383,Muhammad Fauzi Yusoff
1243495927,N.K. Menon
1227719407,Nor Hafizah Othman
1206566211,Philip Lee Tau Sang
1181678224,R. G. Balan
1249027291,Abang Muhammad Salahuddin
1249604493,Abdul Majeed Mahir
1248364678,Abdul Raheem Abdulla
1244494984,Abdulla Jihad
1250562656,Abdulla Maseeh Mohamed
1244783683,Abdulla Shahid
1250658582,Adam Azim (politician)
1226315175,Adam Naseer Ibrahim
1249868446,Ahmed Adeeb
1249772760,Ahmed Faris Maumoon
1247508110,Ahmed Mahloof
1229648052,Ahmed Nareesh
1239447378,Aishath Shiham
1158395655,Eli Wong
1246172924,Eva Abdulla
1240444041,Faisal Naseem
1247284084,Family of Mohamed Muizzu
1245816323,Hassan Latheef
1237215339,Ibrahim Yaacob
1106063792,Ilham Ahmed
1242682560,Ismail Yaacob
1229519780,Jameel Usman
1249684074,Lai Teck
1235587846,Mohamed Ashmalee
1242820563,Mohamed Asim
1249376012,Mohamed Muizzu
1241974843,Mohammed Waheed Deen
1117048590,Nathaniel Tan
1231286080,Nazra Naseem
1243496357,R.S. Thanenthiran
1181678243,Rashid Maidin
1243633848,Rasinin Kautis
1227781579,Reeko Moosa Manik
1236575083,Roslan Saidin
1246980841,Ruslan Muharam
1228848919,Samsudin Osman
1219055795,Sarifuddin Hata
1237804107,Sedomon Gunsanad Kina
1231284014,Shamsiah Fakeh
1244941090,Sharif Mohamed
1185086630,Shidhatha Shareef
1238331180,Shifa Mohamed
1215810575,Sukarti Wakiman
1241620183,Sulaiman Bulon
1189171478,Tan Keng Liang
1249150239,Uda Sulai
1249735006,Wan Rosdy Wan Ismail
1243969275,Wilson Ugak Kumbong
1248445820,Yumna Maumoon
1210890988,Zainal Abidin Ahmad (writer)
1244989200,Aishath Nahula
1190558199,Alvin Jacklick
1204711866,Alwata Ichata Sahi
1185422077,Amadou Doucoure
1244380205,Amadou Thiam
1247505172,Amadou Toumani Touré
1136352456,Ataji Balos
1142606347,Atlan Anien
1220065013,Balla Koné
1229918902,Boubacar Alpha Bah
1233509228,Cheick Bougadary Traoré
1242368271,Daniel Attard
1213791591,David Paul (politician)
1053499445,Demba Traoré (politician)
1213069064,Dennis Momotaro
1106209182,Dramane Dembélé
1231005252,Foutanga Babani Sissoko
1245878638,Garan Fabou Kouyate
1186363595,Hamadoun Dicko
1184975727,Hiroshi V. Yamamura
1196550452,Horma Ould Babana
1246469926,Ismaël Wagué
1062893055,Jamille Bittar
1231791635,Kane Hamidou Baba
1226300358,Ly Taher Dravé
1177650454,Mahamane Haidara
1230163595,Mamadou Djigué
1247055409,Mamadou Konaté
1177650569,Mamadou M'Bodje
1248537667,Michael Konelios
1235076006,Modibo Keïta
1223857980,Mohamed Ag Intalla
1249583931,Moosa Zameer
1225542574,Muad Mohamed Zaki
1125486904,N'Diaye Ramatoulaye Diallo
1053500811,Ousmane Sy
1248538511,Rien Morris
1219803147,Salimata Traoré
1226329641,Sangaré Niamoto Ba
1053500952,Siby Ginette Bellegarde
1215918232,Tadashi Lometo
1248898497,Thomas Heine
1224357702,Tiéman Coulibaly
1234549166,Tony deBrum
1240955887,Umar Zahir (politician)
1248898473,Wilbur Heine
1225039920,Witten Philippo
1237748854,Yeah Samake
1244341294,Zahiya Zareer
1245389557,Zeïni Moulaye
1201441837,Adrian Albu
1193460688,Adrien d'Épinay
1232238202,Alexandr Petkov
1226333114,Anil Bachoo
1231680092,Ansito Walter
1231466715,Antoine Bestel
1235560456,Antoine Toussaint de Chazal
1232238412,Arcadie Capcelea
1217999545,Cassam Ajum Piperdy
1185223022,Cehl Meeah
1166086181,Charles Thomi Pitot
1240586443,Chief Commissioner of Rodrigues
1188052498,Eddy J. Changkye
1218218803,Erhart Aten
1188817746,Esmond Moses
1232398089,Galina Balmoș
1239995409,Gerson Jackson
1227035650,Gideon Doone
1224035151,Ivan Collendavelloo
1188817966,Jack Fritz (politician)
1250186715,Jagdish Koonjul
1240586431,Jean-Claude Pierre-Louis
1216588152,John Ehsa
1242010533,John Mangefel
1240586450,Johnson Roussety
1230494168,Joseph-François Charpentier de Cossigny
1058307177,Louis Joseph Coralie
1231681393,Lyndon Jackson
1231670592,Masao Nakayama
1245226335,Messaoud Ould Boulkheir
1232398121,Mihail Barbulat
1227352105,Mohamed Lemine Ch'bih Ould Cheikh Melainine
1225850513,Moilin Jean Ah-Chuen
1240225655,Oleg Balan
1150521615,Patrick Assirvaden
1172388810,Pierre Leung Shing
1159629985,Prega Ramsamy
1249627759,Pritam Singh Mattan
1242187993,Rishon Bhadain
1185904613,Robert Weilbacher
1184652318,Sangeet Fowdar
1192502795,Selama Mint Cheikhne Ould Lemrabott
1230259825,Showkutally Soodhun
1239995431,Strik Yoma
1154754342,Subhasnee
1153029460,Tony Ganngiyan
1232398481,Valentin Beniuc
1225809738,Vatimetou Mint Khatry
1200644828,Vlad Bilețchi
1247242628,Wesley Simina
1246754862,Aleksandr Nikitin (politician, born 1987)
1232773245,Alexandr Nesterovschi
1166993985,Alexandru Esaulenco
1171481822,Anatol Grimalschi
1240176226,Andrei Cucu
1194205679,Andrei Ivanțoc
1203784912,Artur Cozma
1189661987,Constantin Mihăilescu
1154939115,Constantin Mimi
1232591535,Cristina Gherasimov
1232773295,Dumitru Nidelcu
1170743473,Dumitru Pulbere
1203781908,Eduard Grama
1232778549,Eduard Smirnov
1226755339,Eugen Gladun
1232591966,Eugeniu Nichiforciuc
1205562439,Eugeniu Șlopac
1232592316,Gheorghe Ichim
1232592378,Gheorghe Lungu (politician)
1200667979,Gheorghe Malarciuc
1221538963,Grigore Novac
1170486794,Iacob Popovici
1250593639,Ion Ceban
1236291646,Ion Constantin Ciobanu
1232773604,Ion Păduraru
1246688078,Iuliana Gorea-Costin
1232400756,Larisa Catrinici
1232778139,Larisa Șavga
1239626851,Maria Postoico
1232778342,Mihai Severovan
1232590199,Mihail Cibotaru
1232591884,Mihail Druță
1232772683,Mihail Manoli
1250144999,Nichita Smochină
1230089280,Pavel Creangă
1226754329,Petru Comendant
1232109911,Radu Marian (politician)
1217161284,Romulus Cioflec
1232778308,Sergiu Palihovici
1243922515,Timofei Moșneaga
1203782667,Valeriu Bulgari
1203790429,Vasile Bîtca
1242620401,Vasile Grădinaru
1232593134,Vasile Iovv
1232773668,Vasile Parasca
1166993886,Veaceslav Dobîndă
1232592554,Vitalie Gorincioi
1242626807,Vladimir Cebotari
1164754853,Vladimir Darie
1167148536,Vladimir Gurițenco
1223026665,Andrei Spînu
1152984878,Batrić Jovanović
1239033698,Bayantömöriin Khaisan
1217912056,Boris Volosatîi
1245226687,Božidar Bojović
1190555971,Branko Lukovac
1247535187,Camille Blanc
1219297450,Catherine Fautrier
1051560376,Chilkhaajavyn Avday
1243521548,Dendeviin Terbishdagva
1246273574,Diluwa Khutugtu Jamsrangjab
1242167834,Dmitri Todoroglo
696310078,Dobrilo Dedeić
1249023085,Dritan Abazović
1245226714,Fatmir Gjeka
1183193100,Gilles Tonelli
1245226569,Iko Mirković
1222705482,Jean-Charles Allavena
1249358704,Jean Castellini
1224150168,Jevrem Brković
1245226560,Jovan Kavarić
1228785159,Laurent Anselmi
1232777359,Leonid Talmaci
1249970172,Luvsannamsrain Oyun-Erdene
1247359859,Luvsannyamyn Gantömör
1221669826,Mijiddorjiin Khanddorj
1220446053,Milutin Jelić
1211829162,Miodrag Davidović
1229443213,Paul Demange (politician)
1222114102,Paul Masseron
1158653391,Predrag Bulatović
1135814202,Robert Calcagno
1245661005,Savić Marković Štedimlija
1245746700,Sekula Drljević
1232778665,Sergiu Stati
1245226568,Stevan Lukačević
1240189643,Stjepan Mitrov Ljubiša
1234111779,Tarzan Milošević
960140393,Thierry Poyet
1247488873,Tsakhiagiin Elbegdorj
1243514846,Tsendiin Mönkh-Orgil
1232777509,Valentina Țapiș
1232777781,Valeriu Troenco
1247836480,Victor Țopa
1232776378,Victor Țvircun
1232776874,Vitalie Vrabie
1245226697,Vladimir Dobričanin
1243518946,Vladimir Leposavić
1224035540,Vujica Lazović
1244571902,Zdravko Krivokapić
1243833677,Abdelghani Bousta
1245185566,Abdelhadi Boutaleb
1246185063,Abdellatif Jouahri
1244051993,Abdelouahed Belkeziz
1246010673,Abderrahim Bouabid
1249089950,Abderrahmane Amalou
1245185308,Abdessamad Archane
1245183760,Abu Bakr Ibn Abi Zaid as-Slawi
1244050839,Ahmed Balafrej
1245188391,Ahmed Benjelloun
1241880564,Ahmed al-Hiba
1224487470,Ahmed ibn Abi Mahalli
1243518923,Aleksandar Stijović
1245329508,Anas Doukkali
1245227218,Andrija Popović
1082884635,Ba Ahmed
1243832092,Brahim Boutaleb
1122440109,Budimir Šegrt
1246942243,Darko Pajović
1177292473,Dejan Vukšić
1244051602,Driss Benzekri (activist)
1243083065,Evgenije Popović
1245186940,Fadel Benyaich
1242012404,Fuad Nimani
1244051294,Hakim Benchamach
1226935449,Jovan Pavlović (politician)
1215616785,Khalihenna Ould Errachid
1243083023,Lazar Tomanović
1246357379,Lujo Vojnović
1243831971,M'hamed Boucetta
1244052254,Mahjoubi Aherdane
1250624406,Mehdi Ben Barka
1246871230,Miloud Chaabi
1207823889,Miloš Radulović (politician)
1055102528,Mohamed Ali El Admi
1245188693,Mohamed Benchaaboun
1190167672,Mohamed El Fassi
1243832439,Mohamed Haddou Chiguer
1250398472,Mohammed al-Hajj ibn Mohammed al-Dila'i
1244680788,Moncef Belkhayat
1246012243,Moulay Ahmed Alaoui
1155781381,Mustapha Bakkoury
1243832858,Nasser Bourita
1245226578,Nešo Šćepović
1242578375,Novica Radović
1245187417,Omar Benjelloun
1245329843,Rochdi Chraibi
1249054415,Saaïd Amzazi
1183676446,Sergej Sekulović
1207040463,Vladimir Pavićević
1168135452,Abdelaziz El Omari
1243832532,Abdelhafid Kadiri
1245329075,Abdelkrim Motii
1246403569,Abdellah Kadiri
1244051321,Abdellatif Ouahbi
1244051612,Abdellatif Zeroual
1244843050,Abdelwahed Radi
1240532685,Afonso Dhlakama
1232941744,Antonio Augusto Eduardo Namburete
1246571939,Azzeddine Laraki
1246373223,Basilio Muhate
1222863168,Ben Africa
1250235910,Brahim Zniber
1249355860,Carlos Cardoso (journalist)
1243833613,Chafik Rachadi
1194709273,Dap Izaaks
1217984989,Duminga Ndala
1237419382,Esme Sophia Isaack
1245187124,Fathallah Sijilmassi
1214738217,Gottlob Mbaukua
1065685422,Helder Francisco Malauene
1154144271,Hendrina Afrikaner
1244051318,Ilyas El Omari
1229945721,Jager Afrikaner
1246373216,Janet Mondlane
1209744541,John McNab
1244051184,Khalid Naciri
1249128711,Khanatha bint Bakkar
1246430439,Klaas Afrikaner
1246373256,Marcelino dos Santos
1245328779,Mohamed Hassan Ouazzani
1243832655,Mohammed Allal Sinaceur
1246358836,Mohammed Kabbaj
1243832238,Mohammed Karim Lamrani
1245188824,Mohammed Sajid (politician)
1250700016,Mohammed VI of Morocco
1245328571,Mohammed Ziane
1245184093,Mohammed al-Makki al-Nasiri
1244052275,Mohand Laenser
1246285307,Muhammad al-Kattani
1041131952,Murade Isaac Murargy
1042139227,Mário Albino
1249091080,Nasser Zefzafi
1226211423,Nyeleti Brooke Mondlane
1244051074,Sidi Hamdi Ould Errachid
1245187768,Sidi al-Ayachi
1070241018,Stella da Graça Pinto Novo Zeca
1246373248,Tomaz Salomão
1244051523,Yassir Znagui
1245185105,Zoulikha Nasri
1188297660,Abner Nuule
1234683725,Anna Shiweda
1239549671,Bedraj Singh
1232672287,Bhim Bahadur Bhandari
1249925702,Bidhyanath Pokhrel
1210988854,Bishal Khadka
1248275701,Chakra Prasad Bastola
1240717301,Chet Narayan Acharya
1225880924,Chiri Babu Maharjan
1077993801,Cornelius van Wyk
1243242828,Devi Khadka
1236923553,Dhir Shumsher Rana
1223085375,Dhokal Singh Basnyat
1203276921,Eben van Zijl
1241622160,Ek Raj Karki
1214738394,Erastus Tjejamba
1223075157,Gagan Singh Bhandari
1162142104,Gajraj Mishra
1229387790,Ganesh Pandey
1241303409,Ghanashyam Bhandari
1189925024,Gopal Kumar Basnet
1220894158,Gore Bahadur Khapangi
1243223649,Harka Gurung
1241302999,Jhalak Bahadur Magar
1153778069,Khadga Bahadur Pokharel
1229219802,Koili Devi Chaudhary
1239991520,Krishna Chandra Nepali Pokharel
1152130342,Krishna Kumar B.C.
1092220542,Laxman Rajbanshi
1237921754,Leela Mani Paudyal
1240109611,Mahendra Bahadur Bista
1015106908,Manasse ǃNoreseb
1105191855,Maxie Minnaar
1174999517,Mohan Baral
1241969646,Nani Maiya Dahal
1241634031,Narayan Prasad Dahal
1171515390,Nehale Mpingana
1245985625,Pande family
1151772869,Prakash Bahadur Deuba
1206443756,Prem Bahadur Kansakar
1183662898,Radhika Tamang
1160122772,Rajanra KC
1189923087,Rajendra Laxmi Gaire
1211204880,Ram Chandra Jha
1130432472,Ratneshwar Lal Kayastha
1246987820,Sheikh Abul Kalam Azad (Nepali politician)
1236558469,Surya Bahadur KC
1214738431,Thimoteus Tjamuaha
1230206658,Vrajanath Poudyal
1229751756,Yadunath Khanal
1250092836,AbdulRahman AbdulRazaq
1241186305,Adedeji Adeleke
1217429640,Adelere Adeyemi Oriolowo
1246502980,Akinwumi Adesina
1249042452,Aliyu Sabi Abdullahi
1238496892,Antonio Lacayo
1247940215,Bam Shah
1095758222,Bhuwan Bahadur Sunar
1230592998,Bishnu Pratap Shah
1215434038,Busari Adelakun
1236294046,Dharma Ratna Yami
1213647742,Diamond Shumsher Rana
1230517724,Edipcia Dubón
1218371987,Félix Maradiaga
1235950449,George Henriquez
1151619454,Goma Devi Timilsina
1112499974,Guillermo Arce Castaño
1216080109,Guillermo Daniel Ortega Reyes
1246220433,Joe Acha
1017388553,José Francisco Cardenal
1229957977,Juan Espinosa (politician)
1240734860,Juan Sebastián Chamorro
1246413584,Julius Abure
1247122505,Lateef Adegbite
1241795833,Luis Fley
1225494111,Malik Ado-Ibrahim
1163183225,Maximino Rodríguez Martínez
1229927077,Miguel Larreynaga
1182931622,Mohammed Hassan Abdullahi
1231767190,Nadeska Cuthbert
1228542724,Oscar Danilo Blandón
1176191073,Paul Oquist
1235600173,Pedro Joaquín Chamorro Barrios
1247028738,Philip Agbese
1236926304,Ranabir Singh Thapa
1250601335,Saidu Musa Abdullahi
1173870499,Samuel Adesina
1238726493,Sanjay Kumar Mahato
1241303141,Santoshi Shahi
1232670643,Sanu Siva
1246086159,Shuaib Oba Abdulraheem
1246626604,Shukraraj Shastri
1095759552,Sonam Gyalchhen Sherpa
1244660968,Stephen Adewale
1176790138,Stephen Makoji Achema
1159727043,Surya Raj Acharya
1127044782,Tajudeen Adeyemi Adefisoye
1241023946,Thapa dynasty
1240516482,Yagya Raj Joshi
1243007525,Abiola Ajimobi
1250135459,Abubakar Tafawa Balewa
1200803605,Adebayo Johnson Bankole
1246222626,Ahmadu Bello
1200817722,Ahmed Musa Dangiwa
1234051957,Ajibola Basiru
1246220569,Akinwunmi Ambode
1041777508,Alhaji Hassan Dalhat
1249041934,Alhaji Idi Farouk
1240307688,Ali Isa
1247119892,Anamero Sunday Dekeri
1246220576,Babajimi Adegoke Benson
1242620558,Benjamin Anyene
1224270625,Bisayo Busari-Akinnadeju
1232995202,Bunmi Dipo Salami
1126818356,Chima Anyaso
1239442745,Chris Ayebusiwa
1244830459,Christopher Pere Ajuwa
1249147332,Dapo Folorunsho Asaju
1249772100,David Dafinone
1190984573,Dele Belgore
1202540135,Dipo Dina
1212879104,Enitan Badru
1248013280,Hadiza Bala Usman
1245241380,Hafsat Mohammed Baba
1246598552,Ibrahim Abdullahi Danbaba
1248720028,Ibrahim Mohammed Bomai
1191877008,Janet Akinrinade
1250408724,Jibrin Ndagi Baba
1233724373,Kande Balarabe
1250441949,Kayode Ajulo
1144112517,Michael Ajegbo
1248817751,Michael Opeyemi Bamidele
